No,Query,Lat,Lng,Status
1,"1010001",0.0,0.0,,,NO_RESULT
2,"1010002",0.0,0.0,,,NO_RESULT
3,"1010003",35.6941334,139.7568283,"101-0003, Japan",postal_code,OK
4,"1010004",0.0,0.0,,,NO_RESULT
5,"1010005",0.0,0.0,,,NO_RESULT
6,"1010006",0.0,0.0,,,NO_RESULT
