slug
0187.cafe-bar-2600
0188.cuarto-beat
0189.le-fetiche
0190.cafe-y-bar-castro
0191.andres-dc
0192.warehouse-bar
0193.modelos-club
0194.tresor-lounge-bar
0195.revolution-bar
0196.la-taperia
0197.colombian-pub
0198.spin
0199.astrid-y-gaston
0200.mar-de-fondo
0201.teatro-libre-chapinero
0202.la-hamburgueseria-emaus
0203.amarissimo
0204.noches-de-garibaldi
0205.restaurante-daniel
0206.restaurante-bellini-centro-internacional
0207.yazta
0208.morena-bar
0209.terraza-bar-cafe-galerias-cc
0210.amar
0211.mayans
0212.evanescence-cafe-bar
0213.galeria-cafe-libro-palermo
0214.billares-club-8
0215.indie-cave-music-bar
0216.village-cafe
0217.escandinavia-video
0218.matik-matik
0219.forty-nine-club
0220.hotel-platinum-suite-hotel
0221.dagoas-spa
0222.urania-galeria-cafe
0223.medieval-karaoke-bar
0224.la-esquina-del-tango
0225.narguila
0226.pachanga-pochola
0227.tabu-studio-bar
0228.soda-bar-retro
0229.oboe-cafe-bar
0230.bogota-beer-company
0231.fhorno-de-las-carnes
0232.bar-donde-mao
0233.la-bicicleteria-dc
0234.benkos
0235.san-cafe-club-de-jazz-y-galeria
0236.la-madre
0237.video-beams-y-lamparas-sas
0238.bogota-beer-company
0239.dos-carreras
0240.comunidad-s
0241.hostal-casa-quevedo
0242.masaya-hostel-bogota
0243.hotel-ferrovial-corferias
0244.la-taperia
0245.bar-candelario
0246.la-bruja
0247.capital-cocina-y-cafe
0248.restaurante-bellini-centro-internacional
0249.cuarto-beat
0250.restaurante-gaudi
0251.la-hamburgueseria-la-macarena
0252.el-goce-pagano
0253.fedora-coffe-cocktails
0254.cantaro-resto-bar
0255.la-nacional-1a
0256.box-populi
0257.asadero-coma-parrilla
0258.parranda-vallenata-bogota
0259.frutos-jugos-naturales
0260.el-fogon-de-las-sopitas
0261.jon-dech-cafe
0262.pena-folclorica-de-bogota
0263.estacion-ricaurte
0264.laga
0265.express-universal
0266.bar-5-40
0267.ma-cherie-lounge-club
0268.elcandelario
0269.restaurante-la-normanda-la-22
0270.qimbay-cafe
0271.beer
0272.francachela-cocina-bar
0273.revellion-gastro-bar-antiguo-republika
0274.restaurante-civitas
0275.billares-londres
0276.escuela-flair-bartender
0277.bogota-beer-company
0278.grupo-vallenato
0279.wok-a-bar
0280.de-una-travel-bar
0281.the-irish-pub-la-candelaria
0282.paraiso-bacata
0283.casa-de-citas-restaurante
0284.road-beer-coffee
0285.colombian-beer
0286.la-hamburgueseria-candelaria
0287.ilmunich
0288.la-tanda-bar
0289.flamingo-road-gallery
0290.hips-galeria-restaurante
0291.grupo-vallenato-bogota
0292.zanttino
0293.downtown-727
0294.santa-fe-restaurante
0295.makale-comida-estructural
0296.cafe-barberia
0297.urban-safari
0298.bogota-beer-company
0299.rumbaland-club
0300.island-afrosound-barcafe
0301.la-villana-hostel
0302.masaya-hostel-santa-marta
0303.tienda-shanday
0304.hostal-la-brisa-loca-santa-marta
0305.seko-bar-confuso
0306.valsao-disco-bar
0307.anime-cocktails
0308.salsacafe
0309.crabs-bar
0310.tu-jaus-bar
0311.eivissa-santa-marta
0312.lulo-cafe-bar
0313.la-perla-restaurante-bar
0314.bar-cafe-via-del-mar
0315.ouzo-restaurante
0316.restaurante-entre-cuates-chavela
0317.buena-vibra-social-jump
0318.estanco-venta-cerveza
0319.estadero-loncheria-cherua
0320.miko-bar-social
0321.la-frontera
0322.la-vina
0323.amancay-bar
0324.la-sede-lounge-bar
0325.discoteca-la-escollera
0326.iguanas-bar
0327.clubpolo
0328.karaoke-bar-tocata
0329.mango-bar
0330.charlies-bar
0331.charlies
0332.atlantis-video-bar-restaurante
0333.mi-chelada-bar
0334.vonchess-bar
0335.mariamukna-bar
0336.yerbabuena
0337.plaza-de-madrid
0338.restaurante-bar-casa-marina
0339.valhalla-bar
0340.carbonera-discoteca-disco-bar
0341.la-tienda-del-arte
0342.festival-shots-bar
0343.santa-mesa
0344.tumbaktre
0345.gairaca-lounge-discobar
0346.restaurante-bijao-lounge-bar
0347.festival-shots
0348.bar-kudeta
0349.spectro-discoteca
0350.palenke-bar
0351.refresqueria-y-estadero-la-21
0352.barrio-samario
0353.el-sitio
0354.mi-oficina
0355.restaurante-bar-bali
0356.hollywood-bar-restaurante
0357.cafe-bar-parque-de-los-novios
0358.albania-bar
0359.barbas-disco-bar
0360.marley-cafe-bar
0361.hotel-charmin
0362.hotel-palma-blanca-del-mar
0363.casa-del-ritmo-hostel-restobar
0364.bariloche
0365.punta-brava-restaurante
0366.el-bar
0367.mangos
0368.barra-libre
0369.restaurante-del-paisa
0370.the-kitchen
0371.acurio-rodadero-de-playa-verde
0372.el-caleno
0373.drumba-con-el-caleno
0374.mister-licores
0375.el-pescador-paisa
0376.wisqueria-nacional
0377.latino-cafe-restaurante-bar
0378.el-palacio-de-los-jugos-ruben
0379.restaurante-bar-el-rincon-bohemio
0380.calle-9
0381.arcadia-game-bar
0382.pachanga-y-pochola
0383.bar
0384.coco-roots
0385.champagne-disco-club
0386.tomadero-el-barrilete
0387.restaurante-karey
0388.coco-coctel-bar
0389.estanco-y-punto-frio-la-cuarta
0390.punto-heineken
0391.tienda-y-estadero-rancho-verde
0392.deja-vu-cafe-bar
0393.delicias-suiza
0394.dejavu
0395.vikingos-bar
0396.la-estancia
0397.bar-jamaica
0398.bar-gairaca
0399.restaurante-gourmet-paisa
0400.tattos-club
0401.el-bacano
0402.rickys
0403.cafe-bar-amaretto
0404.la-bodeguilla-del-rodadero-di-vino
0405.restaurante-el-paisano
0406.antike-pique
0407.club-dubai
0408.g2-terraza-bar
0409.hotel-la-habana-vieja-medellin
0410.hotel-dann-carlton-belfort
0411.centro-comercial-oviedo
0412.il-forno
0413.la-pena
0414.lomos
0415.mezzaluna
0416.four-points-by-sheraton-medellin
0417.la-ponderosa
0418.el-corral
0419.mezeler
0420.burger-king
0421.el-corral-de-la-10
0422.mundo-verde
0423.restaurante-el-cielo
0424.crepes-y-waffles
0425.del-oeste-hamburguesas
0426.herbario-restaurante
0427.carmen
0428.restaurante-al-rojo
0429.san-carbon
0430.texas-house
0431.restaurante-bar-ay-caramba
0432.restaurante-basilica
0433.archies
0434.megapizza
0435.dominos-pizza-visitacion
0436.restaurante-hato-viejo
0437.hooters-medellin
0438.hatoviejo
0439.el-che
0440.crepes-y-waffles
0441.restaurante-mistura-provenza
0442.burger-king
0443.restaurante-bar-giratorio-tony-romas
0444.restaurante-amelia
0445.archies
0446.restaurante-chuscalito
0447.shawarma-comida-arabe
0448.crepes-y-waffles
0449.crepes-y-waffles
0450.la-tienda-del-vino
0451.la-bistronomia
0452.peru-wok
0453.donde-juancho
0454.el-corral-gourmet
0455.kit-kof
0456.turban-doner-kebab
0457.naan
0458.restaurante-hummus-grill-wine
0459.hernan-patacon
0460.anitas-gourmet-express
0461.restaurante-lucia
0462.royal-thai
0463.archies
0464.senor-itto
0465.la-fiambreria
0466.doblepizza-oviedo
0467.nurols-crepes
0468.hamburguesas-el-corral
0469.hotel-dann-carlton-belfort
0470.restaurante-y-tienda-vegetariana-govindas
0471.restaurante-mango-maduro
0472.albenzu
0473.bamboo-express
0474.el-corral-los-molinos
0475.hotel-estadio-real
0476.hotel-mi-colombia
0477.burger-king
0478.pizzas-piccolo-la-playa
0479.motel-punto-cero
0480.crepes-waffles
0481.crepes-y-waffles
0482.la-pastizzeria-laureles
0483.il-forno
0484.asados-la-80
0485.dominos-pizza
0486.hatoviejo
0487.hot-wings
0488.crepes-waffles
0489.mimo´s
0490.restaurante-vegetariano-y-tienda-naturista-govindas
0491.restaurante-western-wings
0492.j-c-delicias
0493.la-ponderosa
0494.mcdonalds
0495.hamburguesas-del-oeste
0496.hamburguesas-del-oeste
0497.dogger-de-jumbo-la-65
0498.angus-brangus
0499.popsy
0500.jenos-pizza
0501.sport-wings
0502.opera-pizza
0503.restaurante-dragon-fenix
0504.crepes-y-waffles
0505.nuqui-centro
0506.reposteria-astor
0507.barbacoa
0508.albenzu-restaurante-bar
0509.kokoriko-de-la-oriental
0510.presto-centro
0511.the-grill-station-burger
0512.mulata-criolla
0513.lo-exquisito-del-mar
0514.reposteria-astor-punto-de-venta-junin
0515.doblepizza-centro
0516.cevicheria-miramar
0517.palazzetto-d´italia-ristorante
0518.casa-di-mazza
0519.reposteria-astor-punto-de-venta-aeropuerto-olaya-herrera
0520.albenzu-restaurante-bar
0521.cevicheroa-ostras-miramar-itda
0522.cafe-restaurante-bar-luna-more
0523.la-fonda-del-pueblo
0524.presto
0525.la-mesa-de-la-abuela
0526.restaurante-bar-colòn
0527.jenos-pizza
0528.el-rincon-frances
0529.lancaster-house
0530.bog-hotel
0531.hotel-movich-chico-97
0532.hotel-jazz-apartments
0533.exe-santafe-boutique-hotel
0534.casona-real-hotel
0535.palmier-restaurante
0536.pizza-1969
0537.andres-dc
0538.servibanca-atm-la-floresta
0539.cigarreria-royal
0540.pizza-1969
0541.pesquera-jaramillo
0542.la-bagatelle-calle-82
0543.la-mona-gourmet
0544.a-todo-taco
0545.restaurante
0546.fogon-arcanos-mayores
0547.xoco
0548.restaurante-india-gourmet
0549.marinos-junior
0550.mc-donalds
0551.ventura-soup-salad
0552.la-frambuesa
0553.restaurante-gaira-cafe
0554.casa-azul
0555.w-bogota-hotel
0556.la-hamburgeseria
0557.luna
0558.mcdonalds
0559.coyote
0560.mcdonalds-pepe-sierra
0561.80-sillas
0562.arepas
0563.el-corral
0564.charlie´s-roastbeef-hacienda-santa-barbara
0565.panaderia-la-carolina
0566.juan-valdez
0567.crepes-waffles
0568.la-bagatelle
0569.hamburguesas-el-corral
0570.salto-del-angel
0571.la-brasa-roja-world-trade-center
0572.el-corral
0573.panaderia
0574.la-biferia-calle-79b
0575.kokoriko
0576.bottega-firenze
0577.touch-restaurante
0578.papa-johns-cafam-floresta
0579.el-fiorentino
0580.los-arcos
0581.panaderia-maxli
0582.cazuelitas-de-suramerica
0583.la-terrine-delikatessen
0584.buena-mesa
0585.d-cepa-gaucha
0586.restaurante-bbc
0587.panaderia-tulipan
0588.yanuba
0589.jw-marriott-hotel-bogota
0590.radisson-ar-hotel-bogota-airport
0591.hotel-santa-cruz-corferias
0592.hotel-emaus-bogota
0593.hotel-classic-hoteles
0594.hotel-ferrovial-corferias
0595.hotel-tryp-bogota-embajada
0596.hotel-ibis-bogota-museo
0597.la-pinta
0598.bogota-marriott-hotel
0599.sheraton-bogota-hotel
0600.aires-argentinos
0601.la-bagatelle
0602.el-brasero
0603.pechugones
0604.empanadas
0605.frisby-quinta-camacho
0606.crepes-waffles
0607.restaurante-vegetariano-oriental
0608.restaurante-vegetariano-vega
0609.panaderia-sarita
0610.distrito-gayina
0611.calle-13-#38-05-2do-piso
0612.burger-king
0613.panaderia-tulipan
0614.panaderia
0615.compensar-avenida-68
0616.andres-dc
0617.el-virrey
0618.el-mexicano
0619.harry-sasson
0620.balthazar
0621.la-mona-gourmet
0622.subway
0623.hamburguesas-el-corral
0624.la-bagatelle-calle-82
0625.wok
0626.subway
0627.panaderia-maxli
0628.la-biferia-calle-79b
0629.xoco
0630.beograd
0631.la-biferia-calle-69a
0632.wok-in-a-box
0633.restaurante-el-sason-y-el-sabor-de-la-67
0634.la-taperia
0635.dalons-colonial
0636.jarana
0637.la-hamburgueseria
0638.govindas
0639.restauratne-blend
0640.charlies-roastbeef
0641.carbon-y-pez
0642.la-lunada
0643.novillera
0644.astrid-y-gaston
0645.burger-king
0646.pizza-1969
0647.carnes-y-sopas-unilago
0648.papa-johns-corferias
0649.hostal-casa-quevedo
0650.abadia-colonial-hotel-restaurante
0651.hotel-ibis-bogota-museo
0652.hotel-santa-cruz-corferias
0653.hotel-classic-hoteles
0654.hotel-ferrovial-corferias
0655.trattoria
0656.la-puerta-falsa
0657.la-scala
0658.empanadas
0659.restaurante-donde-tatiana
0660.subway
0661.juan-chepe
0662.el-virrey
0663.beograd
0664.balthazar
0665.la-taperia
0666.panaderia-la-estacion
0667.calle-13-#38-05-2do-piso
0668.aires-argentinos
0669.ljaim
0670.mezzogiorno-trattoria
0671.dalons-colonial
0672.la-monapizza
0673.govindas
0674.restaurante-el-boliche
0675.cafe-resturante-el-gato-gris
0676.burger-king
0677.dados-place
0678.restaurante-dona-elvira-centro
0679.casa-vieja
0680.tapas-macarena
0681.subway
0682.cuban-jazz-cafe-bogota
0683.la-bruja
0684.capital-cocina-y-cafe
0685.restaurante-loto-azul-vegetariano
0686.itanos-beef-and-pasta
0687.restaurante-bellini-centro-internacional
0688.restaurante-mexicano-riviera-maya
0689.cali-mio
0690.leo-cocina-y-cava
0691.restaurante-el-mirador
0692.la-brasa-roja-santa-isabel
0693.presidencial
0694.restaurante-gaudi
0695.restaurante-mi-viejo
0696.restaurante-el-balcon-de-marfalitos
0697.dhaba-indian-cuisine
0698.el-sitio
0699.la-monferrina
0700.boca-cocina-latina
0701.quinua-y-amaranto
0702.rescoldos-parrilla-argentina
0703.la-hamburgueseria-la-macarena
0704.el-patio
0705.el-viejo-de-la-macarena
0706.enchiladas
0707.kutral
0708.andante-restaurante
0709.hotel-boutique-casa-carolina-santa-marta-hotel
0710.la-villana-hostel
0711.asaderos-mi-cali
0712.restaurante-escorial
0713.subway
0714.paris-criollo
0715.basilea-comida-francesa-y-mediterranea
0716.akikomo-sushi
0717.nader-delicias-arabes
0718.restaurante-mane-cayon
0719.bijao-gourmet-restaurante-bar
0720.ombu-steakhouse
0721.baguettina-restaurante-y-la-mesa-de-don-alfonso
0722.presto
0723.sol-sazon
0724.micelanea-la-bahia-tropical
0725.la-sandwicheria
0726.restaurante-mane-cayon
0727.restaurante-govindas-y-tours-inbound
0728.pluto-laser
0729.la-canoa
0730.arte-gourmet
0731.manje
0732.comidas-rapidas-cesar
0733.absurdo-grill-criollo-bar
0734.soul-food-comida-para-el-alma
0735.subway
0736.lulo-cafe-bar
0737.bienvenue-crepes
0738.la-perla-restaurante-bar
0739.bar-cafe-via-del-mar
0740.ouzo-restaurante
0741.restaurante-entre-cuates-chavela
0742.la-burguesia-gourmet
0743.la-burguesia-gourmet-burgers
0744.creppes-expresso
0745.subway-las-olas
0746.puro-pollo
0747.restaurante-pio
0748.restaurante-frigo-rodeo
0749.la-primera-social-club
0750.estadero-loncheria-cherua
0751.restaurante-tres-sensaciones
0752.caribbean-team
0753.coco-marina-cafe
0754.la-frontera
0755.marmi-ristorante
0756.roastbeefco-hamburguesas
0757.mariachis-santa-marta
0758.kokoriko
0759.restaurante-durle
0760.mcdonalds-avenida-del-rio
0761.restaurante-el-gran-chaparral
0762.mr-beef
0763.donde-chucho
0764.el-muelle-mariscos
0765.josefina-la-comida-de-siempre
0766.hot-el-punto-multiple-del-sabor
0767.el-corral
0768.presto
0769.hotel-palma-blanca-del-mar
0770.casa-del-ritmo-hostel-restobar
0771.burukuka
0772.restaurante-rodizio-mas
0773.american-broasted-chicken
0774.brangus
0775.presto
0776.asadero-el-banano
0777.frisby-centro-comercial-arrecife
0778.conete-pizza
0779.dominos-pizza
0780.restaurante-rincon-del-mar
0781.hamburguesas-el-corral
0782.hotel-y-restaurante-los-arrieros
0783.la-catrina-food-mex
0784.los-arrieros
0785.presto
0786.asadero-el-banano
0787.kokoriko
0788.sakura
0789.donde-chucho-especialidad-en-mariscos
0790.donde-chucho
0791.punta-brava-restaurante
0792.el-chef-del-mar
0793.galezzo-steakhouse
0794.el-sason-paisa
0795.nunzios-pizza-pasta
0796.la-sucursal-del-cielo
0797.restaurante-villanueva
0798.marrano-samario
0799.italiana-express
0800.marpikao
0801.long-hang
0802.cuarto-d-libra
0803.comidas-rapidas-la-guarida-del-leon
0804.don-jediondo-ccial-arrecife
0805.ristorante-vineria-el-sabor-de-italia
0806.asados-mucho-mas
0807.holguer-pizza
0808.el-khalifa
0809.mr-chuzz
0810.tijuana-gourmet
0811.the-picnic-rodadero
0812.quile-arrecife
0813.food-truck
0814.leos-wagon
0815.depicnic
0816.las-colinas
0817.pizza-vomito
0818.el-gran-pollo
0819.restaurante-del-paisa
0820.arepa-de-huevo
0821.restaurante-los-juanchos
0822.le-bonett
0823.pizza-v-cesar
0824.restaurante-divino-centro-de-acopio
0825.restaurante-punto-paisa
0826.rico-pollo
0827.sabor-caribe-padi
0828.el-rancho-de-marto
0829.red
0830.dulce-jesus-mio
0831.envy-roof-top-by-the-charlee
0832.horeb-bar-club-|-parque-lleras
0833.babylon
0834.rubor-barra-dance
0835.mansion-club
0836.mi-lupe-lleras
0837.midnight-club
0838.discoteca-luxury
0839.bachelor-party-medellin
0840.fonda-la-consentida
0841.bendito-seas
0842.miro-bar
0843.betty-house-discoteca
0844.sampues-discoteca
0845.fonda-la-chismosa
0846.kukaramakara
0847.spazio44
0848.discoteca-bless
0849.industry-club-medellin
0850.club-1984
0851.dispositivos-flex
0852.discoteca-fase-ii
0853.aqua-night-life
0854.discoteca-prizma
0855.discoteca-b-lounge
0856.club-nocturno-junin
0857.salon-amador
0858.botanika-lounge
0859.porto
0860.purple-club
0861.urbano-lleras
0862.carito
0863.melodie-lounge
0864.alzina-public-house
0865.disco-bar-oz
0866.woka
0867.la-clinica-night-club
0868.flow-lounge
0869.the-rouse
0870.golden
0871.gusto-nightclub
0872.alta-gama-nightclub
0873.luxury-club-medellin
0874.mr-cocktail
0875.sector-7
0876.envy-club
0877.lico-deluxe
0878.saoka
0879.voodog-dancehall-reggae-club
0880.bar-barrocka
0881.blue-discoteca
0882.dancefree
0883.magic-mikes-work-desk-monument
0884.bar-discoteca-guadalupana
0885.the-hall
0886.fonda-la-chismosa-palmas
0887.sixttina
0888.chula-pura-calentura
0889.lunalunera-medellin
0890.viva-discoteca
0891.dulce-jesus-mio
0892.spazio44
0893.jamz-hip-hop-y-dancehall
0894.la-tienda-de-la-70
0895.fonda-la-santa
0896.oye-bonita-de-la-70
0897.discoteca-crossover-salsarengue
0898.viejoteca-bururu-barara
0899.conitos
0900.discoteca-oro-solido
0901.fonda-la-chismosa-laureles
0902.elite-swinger-club
0903.discoteca-santajuana-vip
0904.club-open-mind
0905.swinger-la-pacina
0906.la-casa-inclinada
0907.la-piscina
0908.casa-de-la-luna
0909.fonda-discoteca-el-tapial
0910.discoteca-fase-ii
0911.discotecas-d-medellin
0912.club-1984
0913.industry-club-medellin
0914.ferchos-masajes
0915.discoteca-bless
0916.dispositivos-flex
0917.nassa-discoteca
0918.penal-49
0919.bar-el-templo-de-las-melodias
0920.la-nieteria-hq
0921.discoteca-fortaleza
0922.bkull-sector
0923.discoteca-dtacones
0924.discoteca-70zo
0925.bar-azul
0926.la-parranda-de-la-70
0927.video-bar-mi-gran-noche
0928.punto-setenta-bar-rocknroll
0929.discoteca-ibiza
0930.discoteca-la-nueva-barra-del-setentazo
0931.nuestro-bar-rock
0932.fonda-la-vecindad-del-chavo
0933.bar-asi-es-la-vida
0934.discoteca-bar-swing
0935.matinee-club-la-33
0936.precilabor
0937.discoteca-son-cepillao
0938.discoteca-el-bambu
0939.weed-social-club-medellin
0940.puntarena-discoteca-bar
0941.mariachi-amanecer-de-america
0942.viejoteca-los-faroles
0943.palo-de-agua
0944.discoteca-los-faroles
0945.son-de-la-70
0946.bongo-musica-crossover
0947.casa-cristal
0948.bururu-barara
0949.apolos-men
0950.circulo-de-suboficiales-de-las-fuerzas-militares-sede-colina
0951.the-red-lion-english-pub
0952.night-club-extasis
0953.la-disco
0954.el-mozo-club
0955.flirt-bogota
0956.infinty-love
0957.gnoveva-bar
0958.loutron
0959.gloss
0960.armando-records
0961.barra-copa
0962.edificio-contador-135
0963.papayeras-bogota
0964.neptuno-disco
0965.capital-drinks-karaoke
0966.sharks-poker-room
0967.el-padrino
0968.bogota-swinger
0969.la-gran-terraza
0970.club-guaymaral
0971.el-coq
0972.venezolanos-en-bogota
0973.auditorio-old-mutual
0974.movimiento-vida-estudiantil
0975.club-de-eventos-casa-nova
0976.inception
0977.haus-karaoke
0978.avaja-sas
0979.club-de-pensionados-de-los-ferrocarriles-nacionales
0980.guess
0981.any-way-101
0982.centro-iluminate
0983.my-club-prestige
0984.bar-takua
0985.lido
0986.the-eden-club
0987.cigarreria-vetcors
0988.arh
0989.local-en-arriendo
0990.rubau
0991.erica
0992.parqueadero-santa-maria
0993.bar-aroma-y-melao
0994.+57-club
0995.la-posada-de-jose
0996.trabajo-sancho
0997.the-big-ben-pub
0998.peluqueria-rolands
0999.belcorp
1000.emaus
1001.crystal-castle-of-shambhala
1002.isdu
1003.lolitas
1004.ambar-club
1005.casa-blanca-white-house
1006.la-casa-del-ritmo
1007.taco-bar
1008.pa
1009.teatro-libre-chapinero
1010.tango-discos
1011.disco-jaguar
1012.discoteca-afrikan-club
1013.pachanga
1014.tabu-studio-bar
1015.afrodita-sex-boutique
1016.airsoftclubhouse
1017.mazmorra-viuda-negra
1018.zafiros-club
1019.gruas-para-motos-moto-asistencia
1020.theatron-de-pelicula
1021.indigo-club-51
1022.africa-club
1023.transportes-circular
1024.coyote-crazy!-disco-club-dance
1025.marujas-bar-cocina-y-cultura
1026.dark-club-＆-video
1027.video-club
1028.cantores-lounge
1029.octava
1030.salszburgo-galeria-barra
1031.club-de-baltimore
1032.enno-club
1033.fiebre-nigth-club
1034.troya-night-club
1035.papayeras-bogota
1036.bogota-swinger
1037.el-padrino
1038.sede-club-rtr-apache-bogota
1039.capital-drinks-karaoke
1040.neptuno-disco
1041.gnoveva-bar
1042.stunner-colombia-punto-de-encuentro
1043.viejoteca-sol-y-luna-anos-60s-70s
1044.zandunga
1045.savoy-salsa-classic
1046.la-trampa-vallenata
1047.taberna-don-saboney
1048.taberna-melao-club
1049.discoteca-la-trampa-vallenata
1050.canela-disco-club
1051.franks-disco
1052.plaza-juarez-mariachi
1053.toni-k-vip
1054.cuna-de-acordeones-villanueva
1055.discoteca-petra
1056.discoteca-toni-k-vip
1057.vallenata-maite
1058.san-angel-karaoke
1059.canelon-karaoke
1060.martina-vip
1061.viejo-pipe-del-campin-bar
1062.san-cafe-jazz-club
1063.salon-de-eventos-san-esteban
1064.carnival
1065.la-mansion
1066.brrio-palermo-teusaquillo
1067.eliogabalo
1068.komiker
1069.top-music
1070.jon-dech-cafe
1071.cuban-jazz-cafe
1072.fiebre-nigth-club
1073.troya-night-club
1074.enno-club
1075.swinger-bogota
1076.club-de-baltimore
1077.momentum
1078.transportes-circular
1079.club-billiards-jean-paul
1080.sede-club-rtr-apache-bogota
1081.salszburgo-galeria-barra
1082.centro-de-eventos-santiago-bernabeu
1083.bar-la-tienda-de-jorge
1084.diamond-club-restrepo
1085.video-bar-las-dos-copas
1086.asociacion-de-recicladores-jag
1087.discoteca-siglo-xxi
1088.klub-hostal-kultural
1089.telefonica
1090.cede-principal-raza-azul
1091.discoteca-scorpions
1092.video-bar-juancho
1093.manzuq
1094.aron
1095.mariachi-america-internacional
1096.iguazu
1097.laberintos-de-zeus
1098.san-francisco-bolo-club
1099.brason-beer
1100.akurela-discoteca
1101.manizalitas-night-club
1102.atunes
1103.zarango-bar
1104.whiskeria-california
1105.club-las-vegas
1106.chatarreria-el-negro
1107.venus
1108.la-piscina-night-club
1109.las-chicas
1110.go-go-girls-video-bar-la-sexta
1111.llaneras-club
1112.tamaguchi
1113.bar-infinity
1114.salon-de-resepciones-orquidea
1115.chess-club-lasker
1116.bar-el-zarzo
1117.terraza-bar-pks
